N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
962.0,KODEX 차이나2차전지MSCI(합성),7995.0,205.0,+2.63%,0.0,,,
963.0,ACE 미국고배당S&P,10320.0,25.0,+0.24%,0.0,,,
964.0,평화산업,1220.0,23.0,+1.92%,500.0,5199.0,2366.0,57.0
965.0,TRUE S&P500 선물 ETN,13365.0,40.0,+0.30%,0.0,,,
966.0,삼일씨엔에스,5220.0,20.0,-0.38%,1000.0,2412.0,4114.0,-70.0
967.0,세하,1152.0,4.0,+0.35%,1000.0,2273.0,2010.0,35.0
968.0,일진디스플,1281.0,45.0,-3.39%,500.0,1243.0,1173.0,11.0
969.0,인바이오젠,467.0,11.0,-2.30%,500.0,105.0,2745.0,-79.0
970.0,코오롱인더우,23750.0,350.0,+1.50%,5000.0,,,
971.0,TIGER 미국필라델피아반도체레버리지(합성),10385.0,360.0,+3.59%,0.0,,,
972.0,KODEX 차이나H레버리지(H),2255.0,40.0,+1.81%,0.0,,,
973.0,케이비아이동국실업,652.0,7.0,+1.09%,500.0,6142.0,5536.0,-10.0
974.0,HANARO e커머스,11880.0,120.0,+1.02%,0.0,,,
975.0,전방,38850.0,950.0,+2.51%,5000.0,1249.0,3048.0,-350.0
976.0,국보,609.0,24.0,-3.79%,500.0,1023.0,1100.0,-140.0
977.0,우신시스템,3530.0,110.0,-3.02%,500.0,2545.0,2825.0,80.0
978.0,신한 WTI원유 선물 ETN(H),6440.0,95.0,+1.50%,0.0,,,
979.0,TIGER 200 중공업,2965.0,50.0,+1.72%,0.0,,,
980.0,TIGER 국채3년,106915.0,45.0,-0.04%,0.0,,,
981.0,모나미,3385.0,50.0,+1.50%,1000.0,1495.0,2184.0,63.0
982.0,성보화학,3190.0,5.0,-0.16%,500.0,664.0,1708.0,19.0
983.0,TIGER 화장품,2300.0,20.0,+0.88%,0.0,,,
984.0,TRUE 나스닥 100 ETN,12695.0,30.0,+0.24%,0.0,,,
985.0,유엔젤,4810.0,340.0,-6.60%,500.0,300.0,610.0,8.0
986.0,태양금속,1717.0,58.0,-3.27%,500.0,5695.0,4910.0,159.0
987.0,TIGER 차이나HSCEI,9470.0,30.0,+0.32%,0.0,,,
988.0,핸즈코퍼레이션,2870.0,5.0,+0.17%,500.0,7783.0,8626.0,-667.0
989.0,미래에셋 레버리지 코스닥150 선물 ETN,31330.0,425.0,+1.38%,0.0,,,
990.0,TIGER 미국S&P500레버리지(합성 H),24425.0,270.0,+1.12%,0.0,,,
991.0,삼정펄프,25000.0,150.0,-0.60%,5000.0,1745.0,2327.0,47.0
992.0,화천기계,2835.0,10.0,+0.35%,500.0,1897.0,1614.0,13.0
993.0,동양피스톤,4710.0,10.0,-0.21%,500.0,3979.0,3743.0,74.0
994.0,티에이치엔,3440.0,25.0,-0.72%,500.0,4697.0,3714.0,11.0
995.0,대신 인버스 천연가스 선물 ETN(H),7730.0,145.0,+1.91%,0.0,,,
996.0,GS우,34500.0,200.0,+0.58%,5000.0,,,
997.0,한창,772.0,70.0,-8.31%,500.0,352.0,1343.0,-47.0
998.0,미래에셋 전기전자 Core5 ETN,30635.0,0.0,0.00%,0.0,,,
999.0,TIMEFOLIO Kstock액티브,8785.0,160.0,+1.86%,0.0,,,
1000.0,SJM,3875.0,225.0,-5.49%,500.0,1802.0,2433.0,71.0
1001.0,ACE KRX금현물,11850.0,85.0,+0.72%,0.0,,,
1002.0,KBSTAR 국고채3년선물인버스,104990.0,150.0,+0.14%,0.0,,,
1003.0,아센디오,706.0,6.0,+0.86%,500.0,186.0,732.0,-90.0
1004.0,ARIRANG 미국S&P500(H),17050.0,60.0,+0.35%,0.0,,,
1005.0,서원,1251.0,16.0,+1.30%,500.0,2757.0,2662.0,2.0
1006.0,에쓰씨엔지니어링,1900.0,201.0,+11.83%,500.0,1372.0,1065.0,78.0
1007.0,계양전기,2180.0,70.0,-3.11%,500.0,3651.0,2976.0,-106.0
1008.0,유한양행우,50100.0,150.0,+0.30%,1000.0,,,
1009.0,KB Wise 분할매매 ETN,9840.0,0.0,0.00%,0.0,,,
1010.0,KBSTAR 중기우량회사채,104240.0,60.0,+0.06%,0.0,,,
1011.0,TIGER 미국S&P500TR(H),9985.0,35.0,+0.35%,0.0,,,
1012.0,영화금속,1093.0,28.0,-2.50%,500.0,2849.0,2207.0,-11.0
1013.0,KBSTAR Fn컨택트대표,8215.0,40.0,+0.49%,0.0,,,
1014.0,한국전자홀딩스,1235.0,45.0,-3.52%,500.0,3240.0,4691.0,300.0
1015.0,KBSTAR 금융채액티브,101705.0,70.0,+0.07%,0.0,,,
1016.0,HANARO 글로벌럭셔리S&P(합성),18820.0,200.0,+1.07%,0.0,,,
1017.0,KODEX K-신재생에너지액티브,13465.0,210.0,+1.58%,0.0,,,
1018.0,대림B&Co,3385.0,95.0,+2.89%,1000.0,2535.0,3376.0,15.0
1019.0,KB 인버스 천연가스 선물 ETN,12540.0,180.0,+1.46%,0.0,,,
1020.0,SG글로벌,1250.0,3.0,+0.24%,500.0,677.0,1859.0,-14.0
1021.0,미래에셋증권우,3980.0,20.0,+0.51%,5000.0,,,
1022.0,남양유업우,335000.0,9000.0,-2.62%,5000.0,,,
1023.0,부국증권우,18590.0,10.0,-0.05%,5000.0,,,
1024.0,KODEX 건설,3235.0,85.0,+2.70%,0.0,,,
1025.0,TIGER KEDI혁신기업ESG30,9820.0,75.0,+0.77%,0.0,,,
1026.0,TRUE 인버스 2X 코스닥 150 선물 ETN,10990.0,155.0,-1.39%,0.0,,,
1027.0,TIGER 코스닥150 레버리지,11085.0,90.0,+0.82%,0.0,,,
1028.0,미래에셋 인버스 2X 코스닥150 선물 ETN,10970.0,145.0,-1.30%,0.0,,,
1029.0,다이나믹디자인,3890.0,610.0,+18.60%,500.0,582.0,978.0,-72.0
1030.0,화인베스틸,1819.0,19.0,+1.06%,500.0,1396.0,1796.0,7.0
1031.0,롯데칠성우,69800.0,100.0,+0.14%,500.0,,,
1032.0,TIGER 유로스탁스50(합성 H),15000.0,205.0,+1.39%,0.0,,,
1033.0,선도전기,3000.0,0.0,0.00%,500.0,619.0,1317.0,-169.0
1034.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,21540.0,650.0,-2.93%,0.0,,,
1035.0,키움 미국달러선물 ETN,10760.0,125.0,-1.15%,0.0,,,
1036.0,TIGER 차이나바이오테크SOLACTIVE,7270.0,10.0,+0.14%,0.0,,,
1037.0,MH에탄올,7230.0,40.0,+0.56%,500.0,1107.0,4474.0,219.0
1038.0,HANARO 32-10 국고채액티브,53170.0,85.0,-0.16%,0.0,,,
1039.0,KODEX 미국달러선물인버스2X,6965.0,30.0,-0.43%,0.0,,,
1040.0,KBSTAR 대형고배당10TR,14925.0,275.0,+1.88%,0.0,,,
1041.0,현대건설우,49900.0,100.0,-0.20%,5000.0,,,
1042.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),21030.0,10.0,+0.05%,0.0,,,
1043.0,대림통상,3450.0,45.0,-1.29%,1000.0,1741.0,1718.0,70.0
1044.0,세원이앤씨,243.0,1.0,-0.41%,500.0,831.0,2927.0,-96.0
1045.0,원림,22700.0,250.0,+1.11%,5000.0,819.0,1699.0,34.0
1046.0,QV 코스닥 150 ETN,12975.0,55.0,-0.42%,0.0,,,
1047.0,미래아이앤지,368.0,2.0,+0.55%,100.0,128.0,975.0,31.0
1048.0,TRUE 인버스 2X 나스닥 100 ETN,1710.0,20.0,-1.16%,0.0,,,
1049.0,DL우,30350.0,500.0,+1.68%,5000.0,,,
1050.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),20230.0,445.0,-2.15%,0.0,,,
1051.0,KODEX 200미국채혼합,12125.0,75.0,+0.62%,0.0,,,
1052.0,KODEX Fn성장,13975.0,165.0,+1.19%,0.0,,,
1053.0,KOSEF 통안채1년,102640.0,40.0,+0.04%,0.0,,,
1054.0,평화홀딩스,3420.0,45.0,-1.30%,500.0,7402.0,5584.0,36.0
1055.0,ARIRANG ESG가치주액티브,7830.0,65.0,+0.84%,0.0,,,
1056.0,씨아이테크,1071.0,32.0,-2.90%,500.0,567.0,947.0,6.0
1057.0,키움 코스피 200 ETN,9890.0,0.0,0.00%,0.0,,,
1058.0,미래에셋 레버리지 코스피200 선물 ETN,24715.0,560.0,+2.32%,0.0,,,
1059.0,KODEX 차이나H,16735.0,195.0,+1.18%,0.0,,,
1060.0,SJM홀딩스,3250.0,95.0,-2.84%,500.0,1842.0,3282.0,82.0
1061.0,페이퍼코리아,1019.0,13.0,+1.29%,500.0,4100.0,5018.0,258.0
1062.0,KR모터스,504.0,6.0,-1.18%,500.0,1171.0,1492.0,-62.0
1063.0,동일제강,2385.0,40.0,-1.65%,500.0,1968.0,1797.0,25.0
1064.0,세기상사,8660.0,60.0,+0.70%,500.0,337.0,516.0,-8.0
1065.0,IHQ,198.0,6.0,-2.94%,500.0,600.0,2386.0,-116.0
1066.0,청호ICT,2490.0,0.0,0.00%,500.0,225.0,300.0,-50.0
1067.0,진양화학,2990.0,65.0,-2.13%,500.0,291.0,446.0,-11.0
1068.0,DL이앤씨2우(전환),22350.0,0.0,0.00%,5000.0,,,
1069.0,TIGER 글로벌BBIG액티브,10110.0,110.0,+1.10%,0.0,,,
1070.0,TIGER 국고채30년스트립액티브,48840.0,605.0,-1.22%,0.0,,,
1071.0,TIGER 미국S&P500배당귀족,10025.0,30.0,+0.30%,0.0,,,
1072.0,TIGER 글로벌클라우드컴퓨팅INDXX,8290.0,95.0,+1.16%,0.0,,,
1073.0,우진아이엔에스,6070.0,40.0,-0.65%,500.0,840.0,1116.0,-56.0
1074.0,HANARO Fn K-뉴딜디지털플러스,9145.0,60.0,+0.66%,0.0,,,
1075.0,KODEX 철강,9135.0,235.0,+2.64%,0.0,,,
1076.0,에셋플러스 글로벌플랫폼액티브,6110.0,40.0,+0.66%,0.0,,,
1077.0,TIGER 미국나스닥100커버드콜(합성),9730.0,20.0,+0.21%,0.0,,,
1078.0,ACE 단기채권알파액티브,102260.0,25.0,+0.02%,0.0,,,
1079.0,QV 레버리지 S&P500 ETN,22685.0,225.0,+1.00%,0.0,,,
1080.0,KODEX 아시아달러채권SRI플러스액티브,49615.0,100.0,-0.20%,0.0,,,
1081.0,SOL 미국S&P500,10955.0,40.0,+0.37%,0.0,,,
1082.0,호텔신라우,59700.0,700.0,+1.19%,5000.0,,,
1083.0,TIGER 레버리지,14925.0,320.0,+2.19%,0.0,,,
1084.0,바다로19호,2910.0,0.0,0.00%,5000.0,116.0,518.0,73.0
1085.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),9010.0,0.0,0.00%,0.0,,,
1086.0,동원금속,943.0,38.0,-3.87%,500.0,3874.0,4569.0,117.0
1087.0,TIGER 테슬라채권혼합Fn,10495.0,20.0,-0.19%,0.0,,,
1088.0,키움 코스닥 150 ETN,10955.0,0.0,0.00%,0.0,,,
1089.0,TIGER 퓨처모빌리티액티브,10845.0,75.0,+0.70%,0.0,,,
1090.0,KODEX K-로봇액티브,13215.0,375.0,-2.76%,0.0,,,
1091.0,케이탑리츠,906.0,2.0,+0.22%,1000.0,216.0,2702.0,175.0
1092.0,삼성 코스닥 150 ETN,8675.0,35.0,-0.40%,0.0,,,
1093.0,초록뱀헬스케어,512.0,2.0,-0.39%,500.0,191.0,1899.0,-3.0
1094.0,참엔지니어링,735.0,5.0,-0.68%,500.0,1706.0,7397.0,13.0
1095.0,TIGER 인버스,5275.0,60.0,-1.12%,0.0,,,
1096.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,21625.0,595.0,-2.68%,0.0,,,
1097.0,이화산업,15430.0,140.0,-0.90%,5000.0,586.0,2685.0,-9.0
1098.0,KODEX 코스피TR,11995.0,155.0,+1.31%,0.0,,,
1099.0,비비안,1432.0,128.0,+9.82%,500.0,2131.0,2011.0,57.0
1100.0,에넥스,710.0,21.0,+3.05%,500.0,2060.0,1281.0,-235.0
1101.0,KOSEF 국고채3년,108670.0,50.0,-0.05%,0.0,,,
1102.0,ACE 인도네시아MSCI(합성),10590.0,15.0,+0.14%,0.0,,,
1103.0,윌비스,627.0,2.0,-0.32%,1000.0,2549.0,2704.0,2.0
1104.0,세우글로벌,1463.0,0.0,0.00%,500.0,281.0,499.0,16.0
1105.0,SOL KIS단기통안채,103125.0,35.0,+0.03%,0.0,,,
1106.0,동양고속,14460.0,10.0,+0.07%,5000.0,1044.0,1655.0,-112.0
1107.0,WISCOM,2730.0,25.0,+0.92%,500.0,1257.0,1285.0,7.0
1108.0,DL이앤씨우,19680.0,420.0,+2.18%,5000.0,,,
1109.0,파워 200,33270.0,505.0,+1.54%,0.0,,,
1110.0,유화증권우,2375.0,35.0,+1.50%,1000.0,,,
1111.0,주연테크,700.0,5.0,-0.71%,200.0,667.0,532.0,-63.0
1112.0,삼성 코스피 200 ETN,8270.0,85.0,+1.04%,0.0,,,
1113.0,TRUE 코스피 200 ETN,8250.0,90.0,+1.10%,0.0,,,
1114.0,동원수산,8790.0,70.0,-0.79%,5000.0,1770.0,1218.0,58.0
1115.0,KODEX 미국달러선물레버리지,12145.0,50.0,+0.41%,0.0,,,
1116.0,태원물산,5350.0,300.0,-5.31%,500.0,110.0,349.0,-5.0
1117.0,진양폴리,4065.0,20.0,-0.49%,500.0,527.0,461.0,33.0
1118.0,신한 레버리지 금 선물 ETN,20295.0,410.0,+2.06%,0.0,,,
1119.0,KODEX 바이오,7685.0,80.0,+1.05%,0.0,,,
1120.0,삼성 미국 대형 성장주 ETN,20195.0,115.0,+0.57%,0.0,,,
1121.0,SHD,33150.0,150.0,+0.45%,5000.0,1253.0,883.0,142.0
1122.0,TIGER KRX인터넷K-뉴딜,4320.0,90.0,+2.13%,0.0,,,
1123.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),79855.0,3600.0,+4.72%,0.0,,,
1124.0,삼성 레버리지 은 선물 ETN(H),13275.0,375.0,+2.91%,0.0,,,
1125.0,미래에셋 원자재 선물 ETN(H),13275.0,25.0,+0.19%,0.0,,,
1126.0,TBH글로벌,1907.0,13.0,+0.69%,500.0,2031.0,1123.0,20.0
1127.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,12555.0,210.0,+1.70%,0.0,,,
1128.0,TIGER 미국나스닥바이오,19455.0,55.0,-0.28%,0.0,,,
1129.0,ACE 삼성그룹섹터가중,15670.0,160.0,+1.03%,0.0,,,
1130.0,TRUE 코스피 양매도 3% OTM ETN,7815.0,20.0,-0.26%,0.0,,,
1131.0,형지엘리트,1245.0,0.0,0.00%,500.0,1373.0,1092.0,39.0
1132.0,한국주강,3390.0,40.0,+1.19%,500.0,544.0,480.0,-5.0
1133.0,KODEX 헬스케어,11255.0,115.0,+1.03%,0.0,,,
1134.0,SK디스커버리우,28000.0,50.0,+0.18%,5000.0,,,
1135.0,KODEX 증권,6030.0,35.0,+0.58%,0.0,,,
1136.0,QV S&P500 VIX S/T 선물 ETN D,18825.0,270.0,-1.41%,0.0,,,
1137.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,12465.0,65.0,+0.52%,0.0,,,
1138.0,TIGER 미국나스닥100TR(H),10880.0,90.0,+0.83%,0.0,,,
1139.0,세방우,10020.0,10.0,-0.10%,500.0,,,
1140.0,KBSTAR 게임테마,10975.0,135.0,+1.25%,0.0,,,
1141.0,KODEX 차이나심천ChiNext(합성),10690.0,95.0,+0.90%,0.0,,,
1142.0,경인전자,23400.0,550.0,+2.41%,5000.0,201.0,684.0,1.0
1143.0,SOL 200 Top10,8510.0,90.0,+1.07%,0.0,,,
1144.0,KB 레버리지 S&P 500 선물 ETN(H),9065.0,80.0,+0.89%,0.0,,,
1145.0,부산주공,496.0,13.0,-2.55%,500.0,2305.0,2326.0,-65.0
1146.0,KODEX 유럽탄소배출권선물ICE(H),13875.0,35.0,+0.25%,0.0,,,
1147.0,신한 구리 선물 ETN(H),17960.0,0.0,0.00%,0.0,,,
1148.0,삼성 미국 대형 성장주 ETN(H),17945.0,220.0,+1.24%,0.0,,,
1149.0,두산퓨얼셀2우B,11960.0,180.0,-1.48%,100.0,,,
1150.0,삼성 레버리지 나스닥 100 ETN(H),8895.0,150.0,+1.72%,0.0,,,
1151.0,삼성 레버리지 China A50 선물 ETN(H),35515.0,965.0,+2.79%,0.0,,,
1152.0,KODEX IT,17755.0,160.0,+0.91%,0.0,,,
1153.0,SUN&L,2800.0,0.0,0.00%,1000.0,5067.0,5244.0,-177.0
1154.0,삼성 미국 대형 가치주 ETN,17620.0,20.0,-0.11%,0.0,,,
1155.0,대교우B,1810.0,4.0,+0.22%,500.0,,,
1156.0,신풍,1005.0,12.0,-1.18%,500.0,188.0,1124.0,-42.0
1157.0,진도,2810.0,40.0,+1.44%,500.0,634.0,1292.0,61.0
1158.0,TIGER 원유선물Enhanced(H),4085.0,70.0,+1.74%,0.0,,,
1159.0,대신 인버스 2X 알루미늄 선물 ETN(H),34660.0,0.0,0.00%,0.0,,,
1160.0,TIGER 차이나클린에너지SOLACTIVE,8285.0,50.0,+0.61%,0.0,,,
1161.0,KBSTAR 비메모리반도체액티브,9240.0,190.0,+2.10%,0.0,,,
1162.0,신한 레버리지 S&P500 선물 ETN,17150.0,195.0,+1.15%,0.0,,,
1163.0,KODEX 미국배당프리미엄액티브,9770.0,55.0,+0.57%,0.0,,,
1164.0,KOSEF 미국달러선물,13990.0,45.0,+0.32%,0.0,,,
1165.0,삼화전자,2805.0,15.0,-0.53%,1000.0,483.0,687.0,-43.0
1166.0,한성기업,5380.0,140.0,+2.67%,5000.0,2922.0,2349.0,71.0
1167.0,삼성 레버리지 금 선물 ETN(H),33385.0,475.0,+1.44%,0.0,,,
1168.0,KODEX WTI원유선물인버스(H),5090.0,75.0,-1.45%,0.0,,,
1169.0,TIGER 미국나스닥100레버리지(합성),8950.0,195.0,+2.23%,0.0,,,
1170.0,QV 코스피 200 ETN,33055.0,465.0,+1.43%,0.0,,,
1171.0,제이준코스메틱,7360.0,280.0,-3.66%,500.0,62.0,484.0,-107.0
1172.0,QV S&P500 버퍼10% 9월 ETN,11000.0,35.0,+0.32%,0.0,,,
1173.0,HANARO Fn전기&수소차,9130.0,15.0,+0.16%,0.0,,,
1174.0,대신343 K200,32835.0,405.0,+1.25%,0.0,,,
1175.0,KODEX KRX기후변화솔루션,11690.0,240.0,+2.10%,0.0,,,
1176.0,대한항공우,29400.0,400.0,+1.38%,5000.0,,,
1177.0,KODEX 미국달러선물인버스,8760.0,10.0,-0.11%,0.0,,,
1178.0,유안타증권우,2500.0,45.0,+1.83%,5000.0,,,
1179.0,BYC우,148800.0,600.0,+0.40%,5000.0,,,
1180.0,KB 레버리지 나스닥 100 ETN,10650.0,210.0,+2.01%,0.0,,,
1181.0,이스타코,745.0,13.0,+1.78%,500.0,76.0,798.0,-32.0
1182.0,하나 레버리지 콩 선물 ETN(H),31770.0,390.0,-1.21%,0.0,,,
1183.0,성문전자,1625.0,1.0,-0.06%,500.0,500.0,572.0,25.0
1184.0,코오롱모빌리티그룹우,12890.0,1040.0,+8.78%,500.0,,,
1185.0,TIGER 리츠부동산인프라채권TR KIS,4795.0,20.0,+0.42%,0.0,,,
1186.0,미래에셋 중국 심천 100 ETN,15795.0,55.0,+0.35%,0.0,,,
1187.0,롯데지주우,39150.0,900.0,-2.25%,200.0,,,
1188.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,9270.0,60.0,+0.65%,0.0,,,
1189.0,삼성 China A50 선물 ETN(H),15735.0,0.0,0.00%,0.0,,,
1190.0,HANARO 200선물레버리지,17000.0,365.0,+2.19%,0.0,,,
1191.0,TRUE 레버리지 코스닥 150 선물 ETN,31350.0,420.0,+1.36%,0.0,,,
1192.0,하나 레버리지 코스닥150 선물 ETN,31340.0,220.0,+0.71%,0.0,,,
1193.0,삼성 레버리지 코스닥150 선물 ETN,31335.0,400.0,+1.29%,0.0,,,
1194.0,KODEX 200ESG,12035.0,90.0,+0.75%,0.0,,,
1195.0,TIGER 미국달러선물인버스2X,6950.0,20.0,-0.29%,0.0,,,
1196.0,대신 레버리지 코스닥 150 선물 ETN,31245.0,300.0,+0.97%,0.0,,,
1197.0,한솔PNS,1517.0,1.0,-0.07%,500.0,3142.0,1349.0,27.0
1198.0,메리츠 3X 레버리지 국채30년 ETN,51730.0,1255.0,-2.37%,0.0,,,
1199.0,미래에셋 인버스 2X 코스피200 선물 ETN,15505.0,360.0,-2.27%,0.0,,,
1200.0,삼성 미국 대형 가치주 ETN(H),15500.0,0.0,0.00%,0.0,,,
1201.0,SOL 국고채10년,104825.0,85.0,-0.08%,0.0,,,
1202.0,KODEX 차이나A50,19310.0,90.0,+0.47%,0.0,,,
1203.0,KBSTAR 국채선물5년추종인버스,53780.0,130.0,+0.24%,0.0,,,
1204.0,신한 레버리지 다우존스지수 선물 ETN(H),30530.0,165.0,+0.54%,0.0,,,
1205.0,TIGER 골드선물(H),13855.0,105.0,+0.76%,0.0,,,
1206.0,TIGER 삼성그룹펀더멘털,10955.0,85.0,+0.78%,0.0,,,
1207.0,KBSTAR 중장기국공채액티브,101545.0,180.0,+0.18%,0.0,,,
1208.0,삼성 인버스 2X 나스닥 100 ETN(H),6060.0,80.0,-1.30%,0.0,,,
1209.0,TIGER 탄소효율그린뉴딜,8170.0,80.0,+0.99%,0.0,,,
1210.0,KODEX K-미래차액티브,9910.0,45.0,+0.46%,0.0,,,
1211.0,KODEX 아시아반도체공급망exChina액티브,11170.0,240.0,+2.20%,0.0,,,
1212.0,TIGER 200IT레버리지,37640.0,690.0,+1.87%,0.0,,,
1213.0,미래에셋 에너지화학 Core5 ETN,14950.0,0.0,0.00%,0.0,,,
1214.0,신한 금 선물 ETN(H),14825.0,105.0,+0.71%,0.0,,,
1215.0,TIGER S&P글로벌헬스케어(합성),19350.0,45.0,+0.23%,0.0,,,
1216.0,KODEX 미디어&엔터테인먼트,13340.0,95.0,+0.72%,0.0,,,
1217.0,KODEX 200IT TR,11705.0,85.0,+0.73%,0.0,,,
1218.0,TIGER 200 헬스케어,15565.0,95.0,+0.61%,0.0,,,
1219.0,KODEX KRX300,15395.0,190.0,+1.25%,0.0,,,
1220.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,11690.0,360.0,+3.18%,0.0,,,
1221.0,TIGER KRX기후변화솔루션,11790.0,300.0,+2.61%,0.0,,,
1222.0,ARIRANG 미국장기우량회사채,86130.0,70.0,-0.08%,0.0,,,
1223.0,ACE 200TR,20585.0,300.0,+1.48%,0.0,,,
1224.0,삼성 KRX 금현물 ETN,14400.0,95.0,+0.66%,0.0,,,
1225.0,카프로,720.0,49.0,-6.37%,500.0,4272.0,3022.0,-1223.0
1226.0,한화갤러리아우,9890.0,2280.0,+29.96%,500.0,,,
1227.0,KBSTAR 내수주플러스,7975.0,70.0,+0.89%,0.0,,,
1228.0,미래에셋 레버리지 옥수수 선물 ETN,28550.0,215.0,-0.75%,0.0,,,
1229.0,ARIRANG 미국나스닥테크,21690.0,385.0,+1.81%,0.0,,,
1230.0,TIGER Fn신재생에너지,10030.0,215.0,+2.19%,0.0,,,
1231.0,SOL 미국S&P500ESG,10360.0,65.0,+0.63%,0.0,,,
1232.0,신한 콩 선물 ETN(H),13910.0,0.0,0.00%,0.0,,,
1233.0,ACE 국고채3년,103030.0,85.0,-0.08%,0.0,,,
1234.0,금호전기,934.0,37.0,+4.12%,500.0,460.0,618.0,-118.0
1235.0,신한 인버스 2X 코스닥 150 선물 ETN,11020.0,150.0,-1.34%,0.0,,,
1236.0,KODEX 고배당,9390.0,85.0,+0.91%,0.0,,,
1237.0,KBSTAR 200선물인버스2X,2800.0,65.0,-2.27%,0.0,,,
1238.0,체시스,848.0,9.0,-1.05%,500.0,328.0,759.0,-75.0
1239.0,신한 레버리지 미국달러 선물 ETN,13495.0,70.0,-0.52%,0.0,,,
1240.0,TIGER 200TR,17870.0,190.0,+1.07%,0.0,,,
1241.0,ACE 미국친환경그린테마INDXX,9900.0,95.0,+0.97%,0.0,,,
1242.0,하나 Solactive 2X US Tech Top 10 ETN(H),26460.0,725.0,+2.82%,0.0,,,
1243.0,KODEX 탄소효율그린뉴딜,8240.0,85.0,+1.04%,0.0,,,
1244.0,KBSTAR 국채선물10년,51585.0,10.0,-0.02%,0.0,,,
1245.0,KODEX 미국채10년선물,11330.0,15.0,+0.13%,0.0,,,
1246.0,KODEX 미국S&P500에너지(합성),12480.0,10.0,-0.08%,0.0,,,
1247.0,신한 은 선물 ETN(H),12970.0,185.0,+1.45%,0.0,,,
1248.0,녹십자홀딩스2우,30550.0,0.0,0.00%,500.0,,,
1249.0,메리츠 미국채10년 ETN(H),8600.0,15.0,+0.17%,0.0,,,
1250.0,SOL 글로벌탄소배출권선물IHS(합성),12890.0,100.0,+0.78%,0.0,,,
1251.0,하나 레버리지 옥수수 선물 ETN(H),25740.0,160.0,-0.62%,0.0,,,
1252.0,모두투어리츠,3285.0,85.0,+2.66%,5000.0,53.0,1033.0,25.0
1253.0,미래에셋 원유선물혼합 ETN(H),25685.0,0.0,0.00%,0.0,,,
1254.0,TIGER AI코리아그로스액티브,11660.0,125.0,+1.08%,0.0,,,
1255.0,한화투자증권우,5310.0,180.0,-3.28%,5000.0,,,
1256.0,KODEX S&P글로벌인프라(합성),14180.0,95.0,+0.67%,0.0,,,
1257.0,TRUE 레버리지 금 선물 ETN,24935.0,435.0,+1.78%,0.0,,,
1258.0,TIGER 구리실물,10570.0,60.0,+0.57%,0.0,,,
1259.0,ARIRANG K방산Fn,10570.0,170.0,+1.63%,0.0,,,
1260.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),24785.0,300.0,-1.20%,0.0,,,
1261.0,ACE 미국30년국채액티브(H),9905.0,5.0,+0.05%,0.0,,,
1262.0,TIGER 차이나CSI300인버스(합성),7985.0,0.0,0.00%,0.0,,,
1263.0,삼성 레버리지 코스피200 선물 ETN,24720.0,545.0,+2.25%,0.0,,,
1264.0,ARIRANG 미국단기우량회사채,107380.0,810.0,-0.75%,0.0,,,
1265.0,신한 레버리지 코스피 200 선물 ETN,24695.0,520.0,+2.15%,0.0,,,
1266.0,KBSTAR 국고채3년,108990.0,95.0,-0.09%,0.0,,,
1267.0,신한 브렌트원유 선물 ETN(H),12205.0,0.0,0.00%,0.0,,,
1268.0,ACE ESG액티브,7350.0,60.0,+0.82%,0.0,,,
1269.0,메리츠 인버스 천연가스 선물 ETN(H),24020.0,395.0,+1.67%,0.0,,,
1270.0,TRUE 레버리지 천연가스 선물 ETN(H),685.0,20.0,-2.84%,0.0,,,
1271.0,미래에셋 인버스 천연가스 선물 ETN(H),23930.0,655.0,+2.81%,0.0,,,
1272.0,KODEX 에너지화학,17865.0,85.0,+0.48%,0.0,,,
1273.0,하이트론,2470.0,0.0,0.00%,500.0,108.0,168.0,-89.0
1274.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,11725.0,350.0,+3.08%,0.0,,,
1275.0,HANARO 단기채권액티브,102765.0,0.0,0.00%,0.0,,,
1276.0,대덕전자1우,11130.0,20.0,+0.18%,500.0,,,
1277.0,메리츠 레버리지 인플레이션 국채 ETN,11655.0,0.0,0.00%,0.0,,,
1278.0,TRUE 블룸버그 레버리지 천연가스 선물 ETN,1165.0,30.0,-2.51%,0.0,,,
1279.0,메리츠 레버리지 대표 농산물 선물 ETN(H),23290.0,420.0,-1.77%,0.0,,,
1280.0,미래에셋 인버스 코스피200 선물 ETN,11640.0,130.0,-1.10%,0.0,,,
1281.0,대신 레버리지 KRX 금현물 ETN,23270.0,0.0,0.00%,0.0,,,
1282.0,신한 인버스 코스피 200 선물 ETN,11635.0,120.0,-1.02%,0.0,,,
